DATA;COD_PROD;DESCRICAO;MODELO;MARCA;PORTAS;TIPO;CAMBIO;COMBUSTIVEL;FILIAL;VENDEDOR;COR;FORMA_PGTO;GERENTE;UF;ESTADO;CIDADE;PRECO_VENDA;ACESSORIOS; TOTAL_VENDAS 
24/01/2016;FIS003;Fiat Strada Working 1.4 8v;Strada;Fiat;2.0;Utilitário;Manual;Flex;Florianópolis;Mauro;Prata;Entrada + 24X;Fabio;SC;Santa Catarina;Florianópolis;41473,52;7619,93; 49.093,45 
24/01/2016;FOF002;Ford Focus Sedan GLX 16v;Focus;Ford;4.0;Passeio;Automático;Flex;Salvador;Aparecida;Vermelho;Entrada + 36X;Adriana;BA;Bahia;Salvador;89296,25;7897,27; 97.193,52 
24/01/2016;FOF002;Ford Focus Sedan GLX 16v;Focus;Ford;4.0;Passeio;Automático;Flex;Florianópolis;Aparecida;Vermelho;Entrada + 36X;Adriana;SC;Santa Catarina;Florianópolis;97824,63;4733,46; 102.558,09 
24/01/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Aparecida;Vermelho;Entrada + 36X;Adriana;MG;Minas Gerais;Belo Horizonte;110254,84;4643,01; 114.897,85 
24/01/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Mauro;Prata;Entrada + 24X;Fabio;MG;Minas Gerais;Belo Horizonte;44371,88;7503,33; 51.875,21 
25/01/2016;CHC003;Captiva 2.4 SIDI 16v;Captiva;Chevrolet;4.0;Passeio;Automático;Gasolina;Belo Horizonte;Ana Lúcia;Branco;Entrada + 36X;Hojas;MG;Minas Gerais;Belo Horizonte;83850;3568; 87.418,00 
25/01/2016;CHC003;Captiva 2.4 SIDI 16v;Captiva;Chevrolet;4.0;Passeio;Automático;Gasolina;Florianópolis;Ana Lúcia;Branco;Entrada + 36X;Hojas;SC;Santa Catarina;Florianópolis;83850;3568; 87.418,00 
25/01/2016;FIP009;Fiat Punto Evo T-Jet 1.4 Turbo;Punto;Fiat;4.0;Passeio;Automático;Gasolina;Salvador;Ivete;Cinza;Entrada + 36X;Adriana;BA;Bahia;Salvador;93771,94;5117,41; 98.889,35 
25/01/2016;FIP009;Fiat Punto Evo T-Jet 1.4 Turbo;Punto;Fiat;4.0;Passeio;Automático;Gasolina;Florianópolis;Ivete;Cinza;Entrada + 36X;Adriana;SC;Santa Catarina;Florianópolis;95486,73;8327,2; 103.813,93 
25/01/2016;FOR004;Ford Ranger 2.5 XLS 4X2 CD 16v;Ranger;Ford;4.0;Passeio;Manual;Flex;São Paulo;Marcelo;Vermelho;Entrada + 24X;Fabio;SP;São Paulo;São Paulo;105955,64;7061,19; 113.016,83 
25/01/2016;FOR004;Ford Ranger 2.5 XLS 4X2 CD 16v;Ranger;Ford;4.0;Passeio;Manual;Flex;São Paulo;Marcelo;Vermelho;Entrada + 24X;Fabio;SP;São Paulo;São Paulo;159743,14;5176,22; 164.919,36 
25/01/2016;FOR004;Ford Ranger 2.5 XLS 4X2 CD 16v;Ranger;Ford;4.0;Passeio;Manual;Flex;Florianópolis;Marcelo;Vermelho;Entrada + 24X;Fabio;SC;Santa Catarina;Florianópolis;166597,22;6535,91; 173.133,13 
25/01/2016;FOR004;Ford Ranger 2.5 XLS 4X2 CD 16v;Ranger;Ford;4.0;Passeio;Manual;Flex;Florianópolis;Marcelo;Vermelho;Entrada + 24X;Fabio;SC;Santa Catarina;Florianópolis;106341,56;4980,06; 111.321,62 
25/01/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Ana Lúcia;Branco;Entrada + 36X;Hojas;MG;Minas Gerais;Belo Horizonte;131824,97;3580,87; 135.405,84 
25/01/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Ivete;Cinza;Entrada + 36X;Adriana;MG;Minas Gerais;Belo Horizonte;78123,86;8422,03; 86.545,89 
25/01/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Marcelo;Vermelho;Entrada + 24X;Fabio;MG;Minas Gerais;Belo Horizonte;93196,9;6244,81; 99.441,71 
25/01/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Marcelo;Vermelho;Entrada + 24X;Fabio;MG;Minas Gerais;Belo Horizonte;147987,2;6132,97; 154.120,17 
26/01/2016;CHC003;Captiva 2.4 SIDI 16v;Captiva;Chevrolet;4.0;Passeio;Automático;Gasolina;Rio de Janeiro;José Luiz;Branco;Entrada + 60X;Juliana;RJ;Rio de Janeiro;Rio de Janeiro;83800;2304; 86.104,00 
26/01/2016;CHC003;Captiva 2.4 SIDI 16v;Captiva;Chevrolet;4.0;Passeio;Automático;Gasolina;Florianópolis;José Luiz;Branco;Entrada + 60X;Juliana;SC;Santa Catarina;Florianópolis;83800;2304; 86.104,00 
26/01/2016;FOK001;Ford Ka SE 1.5 16v Básico;Ka;Ford;4.0;Passeio;Manual;Flex;Fortaleza;Mônica;Prata;Entrada + 60X;Hojas;CE;Ceará;Fortaleza;47230,32;1695,31; 48.925,63 
26/01/2016;FOK001;Ford Ka SE 1.5 16v Básico;Ka;Ford;4.0;Passeio;Manual;Flex;Fortaleza;Mônica;Prata;Entrada + 60X;Hojas;CE;Ceará;Fortaleza;46155,72;2019,19; 48.174,91 
26/01/2016;FOK001;Ford Ka SE 1.5 16v Básico;Ka;Ford;4.0;Passeio;Manual;Flex;Florianópolis;Mônica;Prata;Entrada + 60X;Hojas;SC;Santa Catarina;Florianópolis;47682,05;1657,84; 49.339,89 
26/01/2016;FOK001;Ford Ka SE 1.5 16v Básico;Ka;Ford;4.0;Passeio;Manual;Flex;Florianópolis;Mônica;Prata;Entrada + 60X;Hojas;SC;Santa Catarina;Florianópolis;54896,84;2938,42; 57.835,26 
26/01/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;José Luiz;Branco;Entrada + 60X;Juliana;MG;Minas Gerais;Belo Horizonte;133734,26;2521,67; 136.255,93 
26/01/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Mônica;Prata;Entrada + 60X;Hojas;MG;Minas Gerais;Belo Horizonte;68136,99;2964,06; 71.101,05 
26/01/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Mônica;Prata;Entrada + 60X;Hojas;MG;Minas Gerais;Belo Horizonte;40303,2;2761,2; 43.064,40 
27/01/2016;FIP009;Fiat Punto Evo T-Jet 1.4 Turbo;Punto;Fiat;4.0;Passeio;Automático;Gasolina;Ribeirão Preto;Felipe;Prata;Entrada + 48X;Fabio;SP;São Paulo;Ribeirão Preto;117069,37;2233,31; 119.302,68 
27/01/2016;FIP009;Fiat Punto Evo T-Jet 1.4 Turbo;Punto;Fiat;4.0;Passeio;Automático;Gasolina;Florianópolis;Felipe;Prata;Entrada + 48X;Fabio;SC;Santa Catarina;Florianópolis;73815,54;2567,49; 76.383,03 
27/01/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Felipe;Prata;Entrada + 48X;Fabio;MG;Minas Gerais;Belo Horizonte;90779,15;1566,28; 92.345,43 
28/01/2016;FIP009;Fiat Punto Evo T-Jet 1.4 Turbo;Punto;Fiat;4.0;Passeio;Automático;Gasolina;São Paulo;Marcelo;Prata;Entrada + 60X;Fabio;SP;São Paulo;São Paulo;101757,62;5492,61; 107.250,23 
28/01/2016;FIP009;Fiat Punto Evo T-Jet 1.4 Turbo;Punto;Fiat;4.0;Passeio;Automático;Gasolina;São Paulo;Marcelo;Prata;Entrada + 60X;Fabio;SP;São Paulo;São Paulo;81136,34;4623,33; 85.759,67 
28/01/2016;FIP009;Fiat Punto Evo T-Jet 1.4 Turbo;Punto;Fiat;4.0;Passeio;Automático;Gasolina;Florianópolis;Marcelo;Prata;Entrada + 60X;Fabio;SC;Santa Catarina;Florianópolis;68145,55;4614,82; 72.760,37 
28/01/2016;FIP009;Fiat Punto Evo T-Jet 1.4 Turbo;Punto;Fiat;4.0;Passeio;Automático;Gasolina;Florianópolis;Marcelo;Prata;Entrada + 60X;Fabio;SC;Santa Catarina;Florianópolis;106512,32;5210,1; 111.722,42 
28/01/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Marcelo;Prata;Entrada + 60X;Fabio;MG;Minas Gerais;Belo Horizonte;110957,24;3540,49; 114.497,73 
28/01/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Marcelo;Prata;Entrada + 60X;Fabio;MG;Minas Gerais;Belo Horizonte;76424,66;4526,04; 80.950,70 
29/01/2016;CHP002;Prisma 1.0 MPFI LT 8v;Prisma;Chevrolet;4.0;Passeio;Manual;Flex;São Paulo;Maurício;Prata;Entrada + 24X;Fabio;SP;São Paulo;São Paulo;48694,75;4384,04; 53.078,79 
29/01/2016;CHP002;Prisma 1.0 MPFI LT 8v;Prisma;Chevrolet;4.0;Passeio;Manual;Flex;Florianópolis;Maurício;Prata;Entrada + 24X;Fabio;SC;Santa Catarina;Florianópolis;49804,65;3525,73; 53.330,38 
29/01/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;São Paulo;Maurício;Grafite;Entrada + 36X;Fabio;SP;São Paulo;São Paulo;52197,46;3799,97; 55.997,43 
29/01/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Florianópolis;Maurício;Grafite;Entrada + 36X;Fabio;SC;Santa Catarina;Florianópolis;52440,7;3688,01; 56.128,71 
29/01/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Maurício;Prata;Entrada + 24X;Fabio;MG;Minas Gerais;Belo Horizonte;55221,17;3006,29; 58.227,46 
29/01/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Maurício;Grafite;Entrada + 36X;Fabio;MG;Minas Gerais;Belo Horizonte;43640,24;4104,15; 47.744,39 
30/01/2016;FOE003;Ford Ecosport 1.6 Freestyle 16v;Ecosport;Ford;4.0;Passeio;Automático;Flex;Salvador;Aparecida;Prata;Entrada + 24X;Adriana;BA;Bahia;Salvador;108658,75;7071,2; 115.729,95 
30/01/2016;FOE003;Ford Ecosport 1.6 Freestyle 16v;Ecosport;Ford;4.0;Passeio;Automático;Flex;Florianópolis;Aparecida;Prata;Entrada + 24X;Adriana;SC;Santa Catarina;Florianópolis;106598,61;5235,75; 111.834,36 
30/01/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Aparecida;Prata;Entrada + 24X;Adriana;MG;Minas Gerais;Belo Horizonte;76787,15;7701,44; 84.488,59 
30/01/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Cristiano;Amarelo;Entrada + 60X;Fabio;MG;Minas Gerais;Belo Horizonte;91756,4;7511,06; 99.267,46 
30/01/2016;VWG008;Volkswagen Golf 1.4 TSI Comfortline 16v;Golf;Volkswagen;4.0;Passeio;Automático;Gasolina;Ribeirão Preto;Cristiano;Amarelo;Entrada + 60X;Fabio;SP;São Paulo;Ribeirão Preto;149706,48;5819,23; 155.525,71 
30/01/2016;VWG008;Volkswagen Golf 1.4 TSI Comfortline 16v;Golf;Volkswagen;4.0;Passeio;Automático;Gasolina;Florianópolis;Cristiano;Amarelo;Entrada + 60X;Fabio;SC;Santa Catarina;Florianópolis;114625,76;7476,74; 122.102,50 
31/01/2016;FOK001;Ford Ka SE 1.5 16v Básico;Ka;Ford;4.0;Passeio;Manual;Flex;Salvador;Daniela;Azul;Entrada + 36X;Adriana;BA;Bahia;Salvador;58851,62;2668,8; 61.520,42 
31/01/2016;FOK001;Ford Ka SE 1.5 16v Básico;Ka;Ford;4.0;Passeio;Manual;Flex;Florianópolis;Daniela;Azul;Entrada + 36X;Adriana;SC;Santa Catarina;Florianópolis;42879,7;3872,27; 46.751,97 
31/01/2016;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Salvador;Amanda;Azul;Entrada + 36X;Adriana;BA;Bahia;Salvador;171667,24;6196,81; 177.864,05 
31/01/2016;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Florianópolis;Amanda;Azul;Entrada + 36X;Adriana;SC;Santa Catarina;Florianópolis;188018,65;7775,68; 195.794,33 
31/01/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Amanda;Azul;Entrada + 36X;Adriana;MG;Minas Gerais;Belo Horizonte;255662,03;5649,29; 261.311,32 
31/01/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Daniela;Azul;Entrada + 36X;Adriana;MG;Minas Gerais;Belo Horizonte;63606,12;2384,95; 65.991,07 
01/02/2016;CHC003;Captiva 2.4 SIDI 16v;Captiva;Chevrolet;4.0;Passeio;Automático;Gasolina;São Paulo;Renato;Cinza;Entrada + 36X;Hojas;SP;São Paulo;São Paulo;83250;1287; 84.537,00 
01/02/2016;CHC003;Captiva 2.4 SIDI 16v;Captiva;Chevrolet;4.0;Passeio;Automático;Gasolina;São Paulo;Renato;Cinza;Entrada + 36X;Hojas;SP;São Paulo;São Paulo;83250;1287; 84.537,00 
01/02/2016;CHC003;Captiva 2.4 SIDI 16v;Captiva;Chevrolet;4.0;Passeio;Automático;Gasolina;Florianópolis;Renato;Cinza;Entrada + 36X;Hojas;SC;Santa Catarina;Florianópolis;83250;1287; 84.537,00 
01/02/2016;CHC003;Captiva 2.4 SIDI 16v;Captiva;Chevrolet;4.0;Passeio;Automático;Gasolina;Florianópolis;Renato;Cinza;Entrada + 36X;Hojas;SC;Santa Catarina;Florianópolis;83250;1287; 84.537,00 
01/02/2016;FIP009;Fiat Punto Evo T-Jet 1.4 Turbo;Punto;Fiat;4.0;Passeio;Automático;Gasolina;Belo Horizonte;Renato;Branco;Entrada + 60X;Hojas;MG;Minas Gerais;Belo Horizonte;118687,7;5165,77; 123.853,47 
01/02/2016;FIP009;Fiat Punto Evo T-Jet 1.4 Turbo;Punto;Fiat;4.0;Passeio;Automático;Gasolina;Belo Horizonte;Renato;Branco;Entrada + 60X;Hojas;MG;Minas Gerais;Belo Horizonte;81469,97;3256,2; 84.726,17 
01/02/2016;FIP009;Fiat Punto Evo T-Jet 1.4 Turbo;Punto;Fiat;4.0;Passeio;Automático;Gasolina;Florianópolis;Renato;Branco;Entrada + 60X;Hojas;SC;Santa Catarina;Florianópolis;86291,43;4792,33; 91.083,76 
01/02/2016;FIP009;Fiat Punto Evo T-Jet 1.4 Turbo;Punto;Fiat;4.0;Passeio;Automático;Gasolina;Florianópolis;Renato;Branco;Entrada + 60X;Hojas;SC;Santa Catarina;Florianópolis;65292,73;3519,98; 68.812,71 
01/02/2016;FIU001;Fiat Uno Evo Vivace 1.0 8v;Uno;Fiat;2.0;Passeio;Manual;Flex;Ribeirão Preto;Maria Teresa;Grafite;Entrada + 48X;Fabio;SP;São Paulo;Ribeirão Preto;31299,44;1785,53; 33.084,97 
01/02/2016;FIU001;Fiat Uno Evo Vivace 1.0 8v;Uno;Fiat;2.0;Passeio;Manual;Flex;Florianópolis;Maria Teresa;Grafite;Entrada + 48X;Fabio;SC;Santa Catarina;Florianópolis;36527,94;1863,53; 38.391,47 
01/02/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Maria Teresa;Grafite;Entrada + 48X;Fabio;MG;Minas Gerais;Belo Horizonte;46013;1834,29; 47.847,29 
01/02/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Renato;Branco;Entrada + 60X;Hojas;MG;Minas Gerais;Belo Horizonte;107007,8;3558,89; 110.566,69 
01/02/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Renato;Branco;Entrada + 60X;Hojas;MG;Minas Gerais;Belo Horizonte;94341,75;5738,72; 100.080,47 
01/02/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Renato;Cinza;Entrada + 36X;Hojas;MG;Minas Gerais;Belo Horizonte;149307,46;1965,87; 151.273,33 
01/02/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Renato;Cinza;Entrada + 36X;Hojas;MG;Minas Gerais;Belo Horizonte;88802,09;1653,7; 90.455,79 
02/02/2016;FIP002;Fiat Palio Fire 1.0 8v;Palio;Fiat;4.0;Passeio;Manual;Flex;Brasília;Luiz Sérgio;Prata;Entrada + 36X;Hojas;DF;Distrito Federal;Brasília;34530,91;8568,49; 43.099,40 
02/02/2016;FIP002;Fiat Palio Fire 1.0 8v;Palio;Fiat;4.0;Passeio;Manual;Flex;Florianópolis;Luiz Sérgio;Prata;Entrada + 36X;Hojas;SC;Santa Catarina;Florianópolis;46063,28;6059,09; 52.122,37 
02/02/2016;FOE003;Ford Ecosport 1.6 Freestyle 16v;Ecosport;Ford;4.0;Passeio;Automático;Flex;Fortaleza;Mário;Branco;Entrada + 48X;Adriana;CE;Ceará;Fortaleza;91570,59;3424,26; 94.994,85 
02/02/2016;FOE003;Ford Ecosport 1.6 Freestyle 16v;Ecosport;Ford;4.0;Passeio;Automático;Flex;Florianópolis;Mário;Branco;Entrada + 48X;Adriana;SC;Santa Catarina;Florianópolis;73829,35;2083,94; 75.913,29 
02/02/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Amanda;Grafite;Entrada + 36X;Adriana;MG;Minas Gerais;Belo Horizonte;79958,74;2217,34; 82.176,08 
02/02/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Luiz Sérgio;Prata;Entrada + 36X;Hojas;MG;Minas Gerais;Belo Horizonte;60445,61;6305,05; 66.750,66 
02/02/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Mário;Branco;Entrada + 48X;Adriana;MG;Minas Gerais;Belo Horizonte;71972,03;2114,01; 74.086,04 
02/02/2016;VWJ009;Volkswagen Jetta 1.4 TSI Comfortline 16v;Jetta;Volkswagen;4.0;Passeio;Automático;Gasolina;Rio de Janeiro;Amanda;Grafite;Entrada + 36X;Adriana;RJ;Rio de Janeiro;Rio de Janeiro;101836,45;1523,76; 103.360,21 
02/02/2016;VWJ009;Volkswagen Jetta 1.4 TSI Comfortline 16v;Jetta;Volkswagen;4.0;Passeio;Automático;Gasolina;Florianópolis;Amanda;Grafite;Entrada + 36X;Adriana;SC;Santa Catarina;Florianópolis;104845,99;2062,4; 106.908,39 
03/02/2016;CHP002;Prisma 1.0 MPFI LT 8v;Prisma;Chevrolet;4.0;Passeio;Manual;Flex;Ribeirão Preto;Felipe;Grafite;À vista;Fabio;SP;São Paulo;Ribeirão Preto;54541,56;3959,12; 58.500,68 
03/02/2016;CHP002;Prisma 1.0 MPFI LT 8v;Prisma;Chevrolet;4.0;Passeio;Manual;Flex;Florianópolis;Felipe;Grafite;À vista;Fabio;SC;Santa Catarina;Florianópolis;70099,53;4306,02; 74.405,55 
03/02/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Felipe;Grafite;À vista;Fabio;MG;Minas Gerais;Belo Horizonte;66773,74;3832,61; 70.606,35 
05/02/2016;FIU001;Fiat Uno Evo Vivace 1.0 8v;Uno;Fiat;2.0;Passeio;Manual;Flex;São Paulo;José Carlos;Prata;Entrada + 60X;Fabio;SP;São Paulo;São Paulo;45179,44;3641,83; 48.821,27 
05/02/2016;FIU001;Fiat Uno Evo Vivace 1.0 8v;Uno;Fiat;2.0;Passeio;Manual;Flex;Florianópolis;José Carlos;Prata;Entrada + 60X;Fabio;SC;Santa Catarina;Florianópolis;37425,51;2425,99; 39.851,50 
05/02/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Amanda;Prata;Entrada + 36X;Adriana;MG;Minas Gerais;Belo Horizonte;33322,01;3804,42; 37.126,43 
05/02/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;José Carlos;Prata;Entrada + 60X;Fabio;MG;Minas Gerais;Belo Horizonte;38538,65;2474,65; 41.013,30 
05/02/2016;VWU001;Volkswagen Up 1.0 MPI 12v;Up;Volkswagen;2.0;Passeio;Manual;Flex;Rio de Janeiro;Amanda;Prata;Entrada + 36X;Adriana;RJ;Rio de Janeiro;Rio de Janeiro;37822,66;3089,42; 40.912,08 
05/02/2016;VWU001;Volkswagen Up 1.0 MPI 12v;Up;Volkswagen;2.0;Passeio;Manual;Flex;Florianópolis;Amanda;Prata;Entrada + 36X;Adriana;SC;Santa Catarina;Florianópolis;29215,77;2827,28; 32.043,05 
06/02/2016;FIB007;Fiat Bravo Essence 1.8 16v;Bravo;Fiat;4.0;Passeio;Manual;Flex;Curitiba;Sérgio;Branco;Entrada + 60X;Andrey;PR;Paraná;Curitiba;81000,95;4534,33; 85.535,28 
06/02/2016;FIB007;Fiat Bravo Essence 1.8 16v;Bravo;Fiat;4.0;Passeio;Manual;Flex;Florianópolis;Sérgio;Branco;Entrada + 60X;Andrey;SC;Santa Catarina;Florianópolis;57369,71;2828,77; 60.198,48 
06/02/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Sérgio;Branco;Entrada + 60X;Andrey;MG;Minas Gerais;Belo Horizonte;87258,3;3692,81; 90.951,11 
07/02/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Curitiba;Mariana;Branco;Entrada + 36X;Andrey;PR;Paraná;Curitiba;29611,01;2145,63; 31.756,64 
07/02/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Florianópolis;Mariana;Branco;Entrada + 36X;Andrey;SC;Santa Catarina;Florianópolis;31341,94;2267,02; 33.608,96 
07/02/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Mariana;Branco;Entrada + 36X;Andrey;MG;Minas Gerais;Belo Horizonte;39157,27;3226,45; 42.383,72 
08/02/2016;CHC005;Camaro 6.2 SS Coupé v8;Camaro;Chevrolet;2.0;Passeio;Automático;Gasolina;Ribeirão Preto;Cristiano;Amarelo;Entrada + 60X;Fabio;SP;São Paulo;Ribeirão Preto;288853,2;5790,33; 294.643,53 
08/02/2016;CHC005;Camaro 6.2 SS Coupé v8;Camaro;Chevrolet;2.0;Passeio;Automático;Gasolina;Florianópolis;Cristiano;Amarelo;Entrada + 60X;Fabio;SC;Santa Catarina;Florianópolis;219207,69;3696,92; 222.904,61 
08/02/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Cristiano;Amarelo;Entrada + 60X;Fabio;MG;Minas Gerais;Belo Horizonte;262978,54;4619,19; 267.597,73 
08/02/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Wesley;Grafite;Entrada + 60X;Andrey;MG;Minas Gerais;Belo Horizonte;115286,59;3819,13; 119.105,72 
08/02/2016;VWG008;Volkswagen Golf 1.4 TSI Comfortline 16v;Golf;Volkswagen;4.0;Passeio;Automático;Gasolina;Florianópolis;Wesley;Grafite;Entrada + 60X;Andrey;SC;Santa Catarina;Florianópolis;140866,3;5522,36; 146.388,66 
08/02/2016;VWG008;Volkswagen Golf 1.4 TSI Comfortline 16v;Golf;Volkswagen;4.0;Passeio;Automático;Gasolina;Florianópolis;Wesley;Grafite;Entrada + 60X;Andrey;SC;Santa Catarina;Florianópolis;136061,93;3404,13; 139.466,06 
09/02/2016;CHC003;Captiva 2.4 SIDI 16v;Captiva;Chevrolet;4.0;Passeio;Automático;Gasolina;Rio de Janeiro;Carolina;Azul;Entrada + 48X;Andrey;RJ;Rio de Janeiro;Rio de Janeiro;83650;1344; 84.994,00 
09/02/2016;CHC003;Captiva 2.4 SIDI 16v;Captiva;Chevrolet;4.0;Passeio;Automático;Gasolina;Rio de Janeiro;Carolina;Azul;Entrada + 48X;Andrey;RJ;Rio de Janeiro;Rio de Janeiro;83650;1344; 84.994,00 
09/02/2016;CHC003;Captiva 2.4 SIDI 16v;Captiva;Chevrolet;4.0;Passeio;Automático;Gasolina;Florianópolis;Carolina;Azul;Entrada + 48X;Andrey;SC;Santa Catarina;Florianópolis;83650;1344; 84.994,00 
09/02/2016;CHC003;Captiva 2.4 SIDI 16v;Captiva;Chevrolet;4.0;Passeio;Automático;Gasolina;Florianópolis;Carolina;Azul;Entrada + 48X;Andrey;SC;Santa Catarina;Florianópolis;83650;1344; 84.994,00 
09/02/2016;FOK001;Ford Ka SE 1.5 16v Básico;Ka;Ford;4.0;Passeio;Manual;Flex;Curitiba;Anselmo;Grafite;Entrada + 48X;Andrey;PR;Paraná;Curitiba;54366,66;4202,5; 58.569,16 
09/02/2016;FOK001;Ford Ka SE 1.5 16v Básico;Ka;Ford;4.0;Passeio;Manual;Flex;Florianópolis;Anselmo;Grafite;Entrada + 48X;Andrey;SC;Santa Catarina;Florianópolis;39259,09;3917,95; 43.177,04 
09/02/2016;REM007;Renault Master 2.3 DCI Minibus 16 Lugares 16v;Master;Renault;4.0;Utilitário;Manual;Diesel;Belo Horizonte;Lucas;Branco;Entrada + 48X;Hojas;MG;Minas Gerais;Belo Horizonte;127329,74;3592,03; 130.921,77 
09/02/2016;REM007;Renault Master 2.3 DCI Minibus 16 Lugares 16v;Master;Renault;4.0;Utilitário;Manual;Diesel;Florianópolis;Lucas;Branco;Entrada + 48X;Hojas;SC;Santa Catarina;Florianópolis;149474,64;5343,22; 154.817,86 
09/02/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Anselmo;Grafite;Entrada + 48X;Andrey;MG;Minas Gerais;Belo Horizonte;62420,23;3695,84; 66.116,07 
09/02/2016;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Belo Horizonte;Carolina;Azul;Entrada + 48X;Andrey;MG;Minas Gerais;Belo Horizonte;126719,93;2685,72; 129.405,65 
